psu,entercollege,over475,loantakeup
604.5,1,1,1
567.5,1,1,1
478.5,0,1,1
475,0,1,1
369.5,0,0,0
405,1,0,0
575.5,1,1,1
562.5,1,1,0
595.5,1,1,1
440,0,0,0
561,1,1,1
568.5,0,1,1
458.5,0,0,0
628,1,1,1
383,0,0,0
423,1,0,0
440,0,0,0
641.5,1,1,1
312.5,0,0,0
553,1,1,0
570,1,1,1
567,1,1,1
338.5,0,0,0
451.5,0,0,0
413.5,0,0,0
376.5,0,0,0
546,0,1,0
591,1,1,1
465.5,0,0,0
399,0,0,0
512.5,0,1,1
539.5,0,1,0
469,0,0,0
487,0,1,1
538.5,1,1,1
435,0,0,0
463.5,0,0,0
518.5,0,1,1
576.5,0,1,0
648.5,0,1,1
433,1,0,0
523,1,1,1
487.5,0,1,1
532.5,0,1,0
473,0,0,0
542,1,1,0
538,0,1,1
501.5,1,1,1
528.5,0,1,1
374.5,0,0,0
529,1,1,1
369.5,0,0,0
346.5,0,0,0
654,1,1,1
391.5,0,0,0
479.5,0,1,1
587,0,1,1
519,0,1,1
523.5,1,1,0
532,0,1,0
616.5,1,1,1
539,0,1,1
362,0,0,0
531.5,1,1,1
613,1,1,1
452.5,0,0,0
394,0,0,0
654,1,1,1
389.5,0,0,0
504,1,1,0
439,0,0,0
502,1,1,1
520,0,1,1
525,1,1,1
431,0,0,0
442,1,0,0
469,1,0,0
480,0,1,1
341,0,0,0
387,0,0,0
444.5,0,0,0
480,0,1,0
620.5,1,1,1
644,0,1,0
440.5,0,0,0
489.5,0,1,1
601.5,1,1,1
549.5,1,1,1
555.5,1,1,1
553,0,1,1
495.5,0,1,0
611,0,1,1
500,0,1,1
512.5,0,1,0
500,1,1,1
636.5,1,1,1
593,0,1,1
659.5,0,1,1
513.5,0,1,1
408,0,0,0
408.5,0,0,0
407,0,0,0
459,0,0,0
484,0,1,1
470,0,0,0
306,0,0,0
635.5,0,1,1
422.5,0,0,0
542,1,1,1
431.5,0,0,0
510,0,1,0
436,0,0,0
486,0,1,1
510,0,1,1
501,1,1,1
601.5,1,1,1
546,0,1,1
541,0,1,1
448,1,0,0
563,0,1,1
440,0,0,0
558.5,0,1,1
456,0,0,0
492,0,1,1
502,0,1,1
584.5,0,1,1
490.5,0,1,0
506.5,0,1,1
607.5,1,1,1
613.5,0,1,1
448.5,0,0,0
560,0,1,1
677.5,1,1,0
464,0,0,0
552.5,0,1,1
577.5,0,1,1
650,1,1,0
371.5,0,0,0
599,0,1,1
562.5,1,1,1
488,1,1,1
442.5,0,0,0
307.5,0,0,0
390.5,0,0,0
302,0,0,0
605.5,1,1,1
588.5,0,1,1
400.5,0,0,0
698.5,0,1,1
545.5,1,1,1
589.5,1,1,1
579.5,1,1,1
469.5,0,0,0
654,1,1,1
478,0,1,1
339.5,0,0,0
433.5,0,0,0
498.5,1,1,1
610.5,0,1,1
580,1,1,1
411.5,0,0,0
385,0,0,0
384.5,0,0,0
612,0,1,1
638,1,1,1
479,0,1,1
506.5,0,1,0
613.5,1,1,1
531.5,0,1,0
586.5,0,1,1
503,0,1,1
550.5,1,1,0
486.5,0,1,1
531.5,1,1,1
549,1,1,1
484,0,1,1
443,0,0,0
438.5,0,0,0
483.5,0,1,1
508.5,1,1,0
597,1,1,1
404,0,0,0
515,0,1,1
571,1,1,1
469,0,0,0
379.5,0,0,0
469.5,0,0,0
302,0,0,0
362,0,0,0
600.5,0,1,0
408,0,0,0
605.5,1,1,1
379.5,0,0,0
364,1,0,0
416,0,0,0
501.5,0,1,1
541.5,0,1,1
515.5,0,1,1
421.5,0,0,0
429,0,0,0
457.5,0,0,0
410.5,0,0,0
413.5,0,0,0
429,0,0,0
530.5,0,1,1
397.5,0,0,0
477.5,0,1,1
353,0,0,0
551,0,1,0
621,0,1,1
461.5,0,0,0
456,1,0,0
318.5,0,0,0
550,1,1,1
581,0,1,1
354.5,0,0,0
465.5,0,0,0
510,0,1,1
474.5,0,0,0
325,0,0,0
461.5,0,0,0
606,1,1,1
506.5,0,1,1
455.5,0,0,0
543.5,0,1,1
380.5,0,0,0
452,0,0,0
464,0,0,0
492.5,1,1,1
329.5,0,0,0
598.5,1,1,1
448.5,0,0,0
424,0,0,0
349.5,0,0,0
595.5,1,1,1
628,1,1,1
550.5,0,1,1
433.5,0,0,0
479,0,1,1
602.5,0,1,1
612,1,1,1
516.5,0,1,1
382,0,0,0
465,0,0,0
467.5,0,0,0
447.5,0,0,0
461.5,0,0,0
466.5,0,0,0
629.5,0,1,1
421.5,0,0,0
453.5,0,0,0
380.5,0,0,0
379.5,1,0,0
478,0,1,0
520,0,1,1
388.5,0,0,0
483.5,1,1,0
557.5,0,1,1
515,0,1,1
534,0,1,1
383,0,0,0
516.5,0,1,0
613,0,1,0
364,0,0,0
533,0,1,0
497.5,0,1,1
611,1,1,1
527.5,0,1,0
610.5,1,1,1
319,0,0,0
470,0,0,0
462.5,0,0,0
356.5,0,0,0
379.5,0,0,0
413.5,0,0,0
451,0,0,0
360.5,0,0,0
479.5,0,1,1
467.5,0,0,0
540.5,1,1,1
570.5,0,1,0
541,0,1,1
526.5,1,1,1
486,0,1,1
474.5,0,0,0
543.5,0,1,1
550.5,1,1,0
410.5,0,0,0
611.5,1,1,1
626,1,1,1
668.5,0,1,1
501.5,1,1,1
503.5,0,1,1
521,0,1,0
457.5,0,0,0
425.5,0,0,0
427,0,0,0
485.5,0,1,1
432,0,0,0
412.5,1,0,0
590.5,1,1,1
369,0,0,0
491.5,0,1,1
474.5,0,0,0
346.5,0,0,0
458.5,0,0,0
568.5,1,1,0
598.5,1,1,1
341.5,0,0,0
436,0,0,0
414,0,0,0
579.5,1,1,1
519,1,1,1
462.5,0,0,0
424,0,0,0
453.5,0,0,0
672,0,1,1
574.5,1,1,1
402,0,0,0
488,0,1,1
549.5,1,1,1
365.5,0,0,0
543.5,1,1,1
407.5,0,0,0
634.5,1,1,1
475,0,1,1
670,1,1,1
493,0,1,1
413.5,0,0,0
407.5,0,0,0
531.5,0,1,1
583,1,1,1
461,0,0,0
644.5,1,1,0
485.5,0,1,1
423.5,0,0,0
398.5,1,0,0
554.5,0,1,1
406.5,0,0,0
574,1,1,1
610.5,0,1,0
541.5,0,1,1
481.5,0,1,1
442,0,0,0
504.5,0,1,0
465,0,0,0
500.5,0,1,1
502,0,1,0
543,0,1,1
403.5,0,0,0
596,0,1,0
531.5,1,1,1
602,0,1,1
409.5,0,0,0
600.5,0,1,1
499.5,0,1,1
522.5,0,1,1
398.5,0,0,0
474.5,1,0,0
417.5,0,0,0
557,0,1,1
469.5,0,0,0
576,1,1,1
417,0,0,0
689,1,1,1
472.5,1,0,0
476,0,1,1
506.5,1,1,1
584,1,1,1
376,1,0,0
518.5,1,1,1
435.5,0,0,0
412.5,0,0,0
609.5,1,1,1
461,0,0,0
468,0,0,0
427,0,0,0
609.5,0,1,1
442.5,0,0,0
613.5,1,1,0
504,0,1,1
534,1,1,0
513,0,1,1
538,1,1,1
564,1,1,1
346,0,0,0
610,1,1,1
459,0,0,0
389.5,0,0,0
581.5,1,1,1
453,0,0,0
415,0,0,0
388.5,0,0,0
455,1,0,0
613.5,1,1,1
480,0,1,1
355.5,0,0,0
583.5,1,1,1
469.5,0,0,0
618.5,0,1,1
498,1,1,0
515.5,0,1,1
446.5,0,0,0
467.5,0,0,0
420.5,0,0,0
554,1,1,1
611,1,1,1
630,0,1,0
408.5,0,0,0
539,0,1,1
569.5,1,1,0
632.5,1,1,0
467.5,0,0,0
456,0,0,0
309.5,0,0,0
418.5,0,0,0
410.5,1,0,0
626,1,1,1
616,1,1,1
413,0,0,0
480.5,0,1,1
523,1,1,0
381,0,0,0
513.5,0,1,0
572.5,1,1,1
510,0,1,0
504,0,1,1
626.5,0,1,1
475.5,1,1,1
353,0,0,0
368.5,0,0,0
472.5,0,0,0
542,1,1,1
389.5,0,0,0
595.5,1,1,1
492.5,0,1,1
586,0,1,1
526,1,1,0
353,0,0,0
557.5,1,1,1
539,1,1,1
528,0,1,1
652.5,1,1,1
496,0,1,0
433.5,0,0,0
567,0,1,1
483.5,0,1,0
551.5,0,1,0
424,0,0,0
383,0,0,0
571,1,1,1
382,0,0,0
533,0,1,0
557.5,0,1,1
446,0,0,0
453.5,1,0,0
420.5,0,0,0
323.5,0,0,0
594,0,1,0
306,0,0,0
389.5,0,0,0
557.5,1,1,1
515.5,0,1,1
572.5,1,1,1
566.5,0,1,1
386.5,0,0,0
440,0,0,0
616.5,0,1,1
449.5,0,0,0
541.5,0,1,1
406,0,0,0
556.5,0,1,1
656,1,1,1
432.5,0,0,0
366.5,0,0,0
543.5,1,1,1
428.5,0,0,0
410,1,0,0
460,0,0,0
488.5,0,1,1
319,0,0,0
573.5,1,1,1
493.5,0,1,1
462.5,0,0,0
465,0,0,0
576,0,1,1
606.5,1,1,1
404.5,0,0,0
693.5,1,1,1
394,0,0,0
507.5,0,1,1
433,0,0,0
370.5,0,0,0
393,0,0,0
533.5,0,1,1
529,0,1,0
543,1,1,1
446,0,0,0
420.5,0,0,0
533,1,1,1
368,0,0,0
516.5,1,1,1
538,1,1,1
460,0,0,0
460.5,0,0,0
591,1,1,0
524.5,1,1,1
424,0,0,0
470,0,0,0
517,1,1,1
632.5,1,1,1
519,1,1,1
376.5,0,0,0
399,0,0,0
481.5,1,1,0
404,0,0,0
446,0,0,0
534.5,0,1,1
539,0,1,1
521.5,1,1,0
443,0,0,0
594,1,1,1
459.5,0,0,0
361,0,0,0
563.5,0,1,1
478,0,1,0
674.5,0,1,1
589.5,0,1,1
430.5,0,0,0
407,0,0,0
596,1,1,1
336,0,0,0
470,0,0,0
687.5,1,1,1
508,0,1,1
529.5,1,1,1
577.5,0,1,1
490,0,1,1
413.5,0,0,0
361.5,0,0,0
526.5,0,1,1
579,0,1,1
648.5,1,1,1
558,1,1,1
505,0,1,1
369.5,0,0,0
526.5,0,1,0
402.5,0,0,0
429,0,0,0
665,1,1,1
537.5,0,1,1
420.5,0,0,0
500,0,1,1
628,1,1,1
506.5,0,1,0
468,0,0,0
424,0,0,0
335.5,0,0,0
570.5,0,1,1
489,1,1,0
398,0,0,0
379.5,0,0,0
656,1,1,0
543,1,1,1
622.5,1,1,1
344.5,0,0,0
601,0,1,0
550.5,0,1,0
531.5,0,1,1
558,0,1,1
440.5,1,0,0
545,0,1,1
630,1,1,1
522.5,1,1,1
542,1,1,1
612,1,1,1
403.5,0,0,0
419.5,0,0,0
373.5,0,0,0
443.5,0,0,0
474,0,0,0
431.5,1,0,0
505,0,1,1
560,0,1,0
540,0,1,0
541,0,1,1
325.5,0,0,0
542,0,1,1
575.5,1,1,1
533.5,0,1,0
588,0,1,1
480,1,1,1
509.5,0,1,1
561.5,1,1,1
650.5,1,1,1
549.5,0,1,1
447.5,0,0,0
497.5,0,1,1
614,1,1,1
574.5,1,1,1
536,0,1,1
527,0,1,1
610.5,1,1,1
541,1,1,1
422,0,0,0
493.5,0,1,1
556.5,1,1,1
510,1,1,1
512,0,1,0
417.5,0,0,0
476.5,0,1,1
556.5,1,1,0
483.5,0,1,1
596,1,1,1
594,1,1,1
591,0,1,1
526.5,0,1,1
533.5,0,1,1
591,1,1,1
431.5,0,0,0
520,1,1,1
587,0,1,1
445,0,0,0
446,0,0,0
648.5,1,1,1
640.5,1,1,1
550,0,1,1
400.5,0,0,0
465,0,0,0
529,1,1,0
448.5,0,0,0
511.5,1,1,1
634.5,1,1,1
562,1,1,1
347.5,0,0,0
482.5,1,1,1
547.5,1,1,1
589,1,1,1
569.5,1,1,1
598,1,1,1
575,1,1,1
468,1,0,0
547.5,1,1,1
684,1,1,1
458,0,0,0
558,0,1,1
389.5,0,0,0
393,0,0,0
466.5,0,0,0
346,1,0,0
360.5,0,0,0
432,0,0,0
407.5,0,0,0
574.5,1,1,1
631.5,1,1,0
527,1,1,0
460.5,0,0,0
555,1,1,0
310.5,0,0,0
578.5,1,1,1
459,0,0,0
520,1,1,1
484.5,0,1,1
590.5,1,1,1
404.5,0,0,0
474.5,0,0,0
387,0,0,0
302,0,0,0
554,1,1,1
418.5,0,0,0
354.5,0,0,0
531,1,1,1
419.5,0,0,0
382,0,0,0
499.5,0,1,1
458,0,0,0
472,0,0,0
551,1,1,0
504.5,0,1,1
526,1,1,1
504,1,1,1
399,0,0,0
617,1,1,1
444.5,0,0,0
304,0,0,0
450.5,0,0,0
592.5,1,1,1
577.5,1,1,1
354.5,0,0,0
617.5,0,1,1
612,0,1,1
446,0,0,0
355.5,0,0,0
546.5,0,1,1
628.5,1,1,0
610,0,1,0
425,1,0,0
647.5,1,1,1
368,0,0,0
447,0,0,0
474,0,0,0
555,1,1,0
446,0,0,0
450.5,0,0,0
519.5,0,1,1
606.5,1,1,1
478.5,0,1,0
637.5,1,1,1
673,1,1,1
506.5,0,1,1
592.5,1,1,0
618.5,0,1,0
492.5,1,1,1
405.5,0,0,0
482.5,0,1,0
477.5,0,1,0
547,0,1,1
592,0,1,1
473,0,0,0
593.5,0,1,1
386.5,0,0,0
671,1,1,1
502.5,1,1,1
607.5,0,1,1
587,1,1,1
616.5,1,1,1
463.5,0,0,0
541,1,1,1
543.5,1,1,1
466.5,0,0,0
378,0,0,0
632,1,1,1
491,0,1,1
573,0,1,1
585,1,1,1
551,0,1,1
655,1,1,0
443.5,0,0,0
368.5,0,0,0
534.5,1,1,1
489.5,0,1,1
666.5,0,1,1
519.5,1,1,0
459,0,0,0
545.5,1,1,0
534,0,1,1
313,0,0,0
645,1,1,1
535,0,1,1
617,1,1,1
511.5,1,1,0
643,1,1,1
413,0,0,0
330,0,0,0
609.5,0,1,0
393,0,0,0
451.5,0,0,0
584,1,1,1
598.5,0,1,1
417.5,0,0,0
637.5,0,1,1
513.5,0,1,1
532,0,1,1
413,0,0,0
581.5,0,1,1
526,0,1,1
574,1,1,1
341,0,0,0
543,0,1,0
465,0,0,0
583.5,1,1,1
529.5,1,1,0
512,0,1,0
461.5,0,0,0
592.5,1,1,1
455.5,0,0,0
420,0,0,0
593.5,1,1,1
472.5,0,0,0
438.5,0,0,0
668.5,1,1,1
608.5,0,1,1
584,1,1,0
422,0,0,0
550,1,1,1
498,0,1,1
338.5,0,0,0
561,1,1,1
567.5,1,1,1
321.5,0,0,0
448.5,0,0,0
576,0,1,1
646.5,1,1,0
505,0,1,1
391.5,0,0,0
536.5,1,1,0
465.5,0,0,0
506.5,1,1,1
607,0,1,1
629,1,1,1
483.5,1,1,1
513.5,1,1,0
458,0,0,0
601.5,1,1,1
468,0,0,0
496,0,1,0
516.5,1,1,1
499.5,0,1,1
503,1,1,1
514,1,1,1
455.5,0,0,0
384,0,0,0
501.5,1,1,1
451.5,0,0,0
366.5,0,0,0
595.5,0,1,1
542,1,1,0
561.5,1,1,0
439,0,0,0
524,0,1,1
452,0,0,0
486,1,1,1
467.5,0,0,0
522.5,0,1,1
618,0,1,0
423.5,1,0,0
467.5,0,0,0
604.5,1,1,1
410.5,0,0,0
462.5,0,0,0
517.5,1,1,1
556.5,0,1,1
463.5,0,0,0
643,0,1,1
503,0,1,1
375.5,1,0,0
332,0,0,0
625,1,1,1
539.5,0,1,1
419.5,0,0,0
628,1,1,1
527,0,1,0
658,1,1,0
629.5,0,1,1
495.5,1,1,1
557,0,1,1
437,0,0,0
611,1,1,1
409.5,0,0,0
569,1,1,1
431.5,1,0,0
574.5,0,1,1
593.5,1,1,1
594,0,1,1
529,0,1,1
667.5,1,1,1
579.5,1,1,1
559.5,1,1,1
655.5,1,1,0
516.5,0,1,1
587.5,0,1,1
491.5,0,1,1
566.5,0,1,1
490,1,1,1
480.5,0,1,0
405.5,0,0,0
646,0,1,1
493,0,1,1
476,0,1,1
612.5,1,1,1
574,1,1,1
392.5,0,0,0
542,1,1,1
470.5,0,0,0
444.5,0,0,0
388.5,0,0,0
505,0,1,0
382,0,0,0
569.5,1,1,1
568.5,0,1,1
629.5,1,1,1
523.5,0,1,1
486,0,1,1
543.5,1,1,1
604,1,1,1
560.5,0,1,1
594.5,1,1,1
457.5,0,0,0
538.5,0,1,1
315.5,0,0,0
401.5,0,0,0
567.5,0,1,1
687,1,1,0
350.5,0,0,0
516.5,1,1,1
438,0,0,0
376.5,0,0,0
569.5,1,1,1
421,0,0,0
310.5,0,0,0
526.5,1,1,1
448.5,0,0,0
472.5,0,0,0
357,0,0,0
492,0,1,1
415.5,0,0,0
526,0,1,1
655,1,1,1
574.5,1,1,0
615.5,1,1,1
529.5,1,1,1
619.5,0,1,1
473,0,0,0
420,0,0,0
546,0,1,1
543,1,1,1
375,0,0,0
458.5,0,0,0
425.5,1,0,0
500,0,1,0
568,1,1,1
695.5,0,1,1
427,0,0,0
503.5,0,1,1
440.5,0,0,0
558,1,1,1
619.5,1,1,1
534,1,1,1
481.5,0,1,1
510,1,1,0
464.5,1,0,0
407.5,0,0,0
481.5,1,1,0
499.5,0,1,1
464.5,0,0,0
565,1,1,1
440.5,0,0,0
580,0,1,1
577.5,1,1,1
469,0,0,0
318.5,0,0,0
389.5,0,0,0
336,0,0,0
586.5,1,1,1
592.5,0,1,0
340,0,0,0
436.5,1,0,0
533.5,0,1,1
387,0,0,0
482,0,1,0
466,0,0,0
369.5,0,0,0
529,0,1,1
556,0,1,1
480.5,0,1,1
448.5,0,0,0
384,0,0,0
667.5,1,1,1
521.5,0,1,0
603.5,0,1,1
538.5,0,1,1
655.5,1,1,1
421.5,0,0,0
558,0,1,1
318.5,0,0,0
419.5,0,0,0
638.5,1,1,1
612,0,1,1
523.5,0,1,1
523.5,0,1,1
624.5,1,1,1
599.5,1,1,1
567.5,0,1,1
599,1,1,1
409.5,0,0,0
430.5,0,0,0
371.5,0,0,0
597.5,1,1,1
314,0,0,0
495,1,1,1
438,0,0,0
544,1,1,0
558,1,1,0
572.5,1,1,1
467.5,0,0,0
416,0,0,0
451.5,0,0,0
545.5,1,1,0
546.5,1,1,1
436,0,0,0
515.5,1,1,1
554.5,0,1,0
580.5,1,1,1
617.5,1,1,1
311,0,0,0
398,0,0,0
505,1,1,0
479.5,0,1,1
350.5,0,0,0
418.5,0,0,0
516,0,1,1
476,1,1,0
509.5,0,1,0
465,1,0,0
550,1,1,1
320.5,0,0,0
314.5,0,0,0
569.5,1,1,1
358,0,0,0
571,1,1,1
598.5,0,1,1
597.5,1,1,1
452.5,0,0,0
611.5,1,1,1
374,0,0,0
332,0,0,0
604,1,1,1
446,0,0,0
473,0,0,0
478,0,1,1
554,1,1,1
668,1,1,1
625.5,0,1,1
565,0,1,0
506,1,1,1
385,0,0,0
574.5,1,1,0
519,1,1,1
495,0,1,1
526,1,1,1
606.5,0,1,1
512,1,1,1
626.5,1,1,1
626.5,1,1,1
609,0,1,1
436.5,1,0,0
545,0,1,1
687.5,1,1,0
594,0,1,0
564,0,1,1
627.5,1,1,1
646.5,0,1,1
368.5,0,0,0
490.5,0,1,1
524,0,1,1
551,1,1,1
596,1,1,1
677,1,1,1
490.5,0,1,1
462.5,0,0,0
595,1,1,1
514.5,1,1,1
519.5,1,1,1
456.5,0,0,0
495.5,1,1,1
464.5,0,0,0
565,1,1,1
618,0,1,1
489.5,1,1,0
597.5,1,1,0
533.5,0,1,1
674.5,0,1,1
543,1,1,1
597,1,1,1
543,1,1,1
372,0,0,0
589,0,1,1
531,0,1,1
548.5,1,1,1
408,0,0,0
541.5,1,1,1
584,1,1,1
570,1,1,1
349.5,0,0,0
461.5,0,0,0
394,0,0,0
321.5,0,0,0
591,1,1,0
343,0,0,0
490,1,1,1
453.5,0,0,0
501.5,0,1,1
504.5,0,1,1
589.5,1,1,1
433,0,0,0
566.5,1,1,1
339.5,0,0,0
521.5,0,1,1
537.5,1,1,1
382,0,0,0
475.5,1,1,1
468,1,0,0
467.5,0,0,0
332,0,0,0
486,0,1,1
494,0,1,1
492.5,1,1,1
503.5,1,1,1
519,1,1,1
412,0,0,0
537.5,0,1,0
476,0,1,1
500.5,1,1,1
389.5,0,0,0
478,1,1,1
442.5,0,0,0
521,0,1,1
382,0,0,0
349.5,0,0,0
526.5,1,1,0
461,0,0,0
480.5,1,1,1
431,0,0,0
425.5,0,0,0
507.5,1,1,0
394.5,0,0,0
519.5,0,1,1
504,1,1,1
379.5,0,0,0
501,0,1,0
525.5,1,1,1
386.5,0,0,0
387.5,0,0,0
484.5,1,1,1
525,1,1,1
568.5,1,1,1
505.5,1,1,0
498,0,1,1
429,0,0,0
441.5,0,0,0
556,1,1,0
531,1,1,1
462.5,0,0,0
365.5,0,0,0
680.5,1,1,1
510.5,0,1,1
615.5,1,1,1
572.5,1,1,1
507.5,1,1,1
506,1,1,0
528.5,1,1,1
606.5,1,1,0
463.5,0,0,0
499,0,1,0
460.5,1,0,0
498,1,1,1
304.5,0,0,0
592,1,1,1
531.5,1,1,0
503.5,1,1,1
569.5,1,1,1
479,0,1,0
520,0,1,0
605.5,1,1,0
354.5,0,0,0
418,0,0,0
528.5,1,1,0
429,0,0,0
427.5,0,0,0
499.5,0,1,1
386.5,0,0,0
436.5,1,0,0
456.5,0,0,0
389.5,0,0,0
600,1,1,1
444,0,0,0
482.5,1,1,1
508.5,0,1,0
525.5,1,1,1
478,1,1,1
423.5,0,0,0
511,1,1,1
380.5,0,0,0
565,1,1,1
439.5,0,0,0
453,0,0,0
407.5,0,0,0
398.5,0,0,0
444.5,0,0,0
348,0,0,0
427,0,0,0
477,0,1,1
364,0,0,0
409.5,0,0,0
388.5,0,0,0
367,0,0,0
584,1,1,1
696.5,1,1,1
485.5,1,1,1
485,0,1,1
485,0,1,1
405.5,0,0,0
442.5,0,0,0
443.5,0,0,0
375.5,0,0,0
425.5,0,0,0
482.5,1,1,1
354.5,0,0,0
386.5,0,0,0
429,0,0,0
310,0,0,0
530.5,1,1,1
492,1,1,1
367,0,0,0
421.5,0,0,0
360,0,0,0
560,0,1,1
498,0,1,1
482,1,1,1
661,1,1,0
555,1,1,1
516.5,0,1,1
589.5,1,1,1
431,0,0,0
592.5,1,1,0
452.5,0,0,0
493,1,1,1
509,1,1,1
493.5,1,1,1
360.5,0,0,0
672,1,1,1
416,1,0,0
453.5,0,0,0
475.5,1,1,1
540.5,1,1,1
524,1,1,1
375.5,0,0,0
493.5,1,1,1
471,1,0,0
569,1,1,1
534,1,1,0
568.5,1,1,1
444.5,0,0,0
526.5,1,1,0
514.5,0,1,1
383,0,0,0
368.5,0,0,0
524,0,1,1
379.5,0,0,0
455.5,0,0,0
430.5,0,0,0
608,0,1,1
458.5,0,0,0
478,0,1,1
467,0,0,0
407.5,0,0,0
348.5,0,0,0
618,0,1,1
402.5,0,0,0
485.5,0,1,1
414,1,0,0
695.5,1,1,1
360.5,0,0,0
466.5,1,0,0
638.5,1,1,1
470,1,0,0
529.5,1,1,1
469.5,0,0,0
545,0,1,1
417,0,0,0
396.5,0,0,0
511,1,1,1
436,0,0,0
491.5,1,1,1
379.5,0,0,0
422.5,1,0,0
384.5,0,0,0
494,1,1,1
420.5,0,0,0
456.5,0,0,0
584,1,1,1
440,0,0,0
501,0,1,1
520,1,1,0
518,1,1,1
417.5,0,0,0
545,0,1,1
648,1,1,1
526,1,1,1
543,1,1,1
500,1,1,0
448.5,1,0,0
461.5,0,0,0
434.5,0,0,0
528,1,1,1
510,0,1,1
629.5,0,1,1
357,0,0,0
482.5,1,1,0
571.5,1,1,1
372.5,0,0,0
412,1,0,0
384.5,0,0,0
515.5,0,1,1
509.5,1,1,1
493.5,0,1,1
423.5,1,0,0
492.5,0,1,1
567,1,1,0
587.5,1,1,1
478,1,1,1
450,0,0,0
403.5,0,0,0
409.5,1,0,0
320.5,0,0,0
430.5,0,0,0
459.5,0,0,0
425,0,0,0
372,0,0,0
657,1,1,1
478.5,1,1,1
596,1,1,1
425.5,0,0,0
646.5,1,1,0
322.5,0,0,0
516.5,1,1,1
626.5,1,1,1
433,0,0,0
677.5,1,1,0
529.5,1,1,1
550.5,1,1,1
333.5,0,0,0
516.5,1,1,1
535,1,1,1
422.5,0,0,0
570.5,1,1,1
453.5,0,0,0
408,0,0,0
551,1,1,1
419.5,1,0,0
380,0,0,0
434.5,0,0,0
422,0,0,0
410,0,0,0
671,0,1,1
349.5,0,0,0
448,1,0,0
625,1,1,1
563,1,1,1
355,0,0,0
597,1,1,0
449.5,0,0,0
310.5,0,0,0
546,0,1,1
525,0,1,1
630.5,1,1,1
585,1,1,1
478.5,1,1,0
535,0,1,0
354.5,0,0,0
464,0,0,0
401,1,0,0
440.5,0,0,0
613.5,1,1,1
518.5,0,1,0
487,0,1,1
473,0,0,0
553,1,1,0
602.5,1,1,1
565,1,1,1
504.5,0,1,0
495,0,1,0
454.5,0,0,0
437,0,0,0
430.5,0,0,0
533.5,0,1,1
529.5,0,1,0
464,0,0,0
513.5,0,1,1
634.5,1,1,1
354.5,0,0,0
639.5,1,1,1
589,0,1,0
460,0,0,0
457.5,0,0,0
534,0,1,1
505,0,1,1
375,0,0,0
566.5,0,1,1
657.5,1,1,0
508,1,1,0
347,0,0,0
507,0,1,1
488,0,1,0
448.5,0,0,0
478.5,0,1,1
421.5,0,0,0
485.5,0,1,1
364,1,0,0
333,0,0,0
610,1,1,1
459.5,0,0,0
399.5,0,0,0
564,0,1,1
470.5,0,0,0
536,0,1,1
487,0,1,0
482.5,0,1,1
560,1,1,0
440,1,0,0
376.5,0,0,0
437.5,1,0,0
440.5,0,0,0
421.5,0,0,0
403,0,0,0
375.5,0,0,0
684,1,1,1
577.5,1,1,0
566.5,1,1,0
467.5,1,0,0
620,1,1,1
463.5,1,0,0
386.5,0,0,0
432.5,0,0,0
541.5,0,1,1
498.5,0,1,1
497,1,1,1
395.5,0,0,0
618.5,1,1,1
521.5,0,1,0
389.5,0,0,0
542,1,1,1
547,1,1,1
605,1,1,1
512,0,1,0
421.5,0,0,0
405,0,0,0
342,0,0,0
389.5,0,0,0
559.5,1,1,0
483.5,0,1,1
413,0,0,0
587,1,1,1
692,1,1,1
362,0,0,0
419,0,0,0
632,1,1,1
484.5,1,1,1
618,1,1,1
387.5,0,0,0
560,1,1,1
547.5,1,1,1
398.5,0,0,0
480,0,1,1
500,1,1,1
455,0,0,0
490.5,0,1,1
457.5,1,0,0
545.5,0,1,1
357,0,0,0
612.5,1,1,1
429,0,0,0
413.5,0,0,0
538.5,1,1,1
489,0,1,1
519.5,1,1,1
514.5,0,1,1
478,0,1,1
607,0,1,1
588,1,1,1
405.5,0,0,0
517,1,1,1
400.5,0,0,0
459.5,0,0,0
488,0,1,1
508,1,1,1
597.5,1,1,1
507,1,1,1
471.5,1,0,0
605,0,1,1
570.5,1,1,1
462.5,0,0,0
572,1,1,1
448.5,0,0,0
607.5,1,1,1
479,0,1,0
418,0,0,0
467.5,0,0,0
546.5,1,1,1
555,0,1,1
415,0,0,0
581.5,0,1,1
461.5,0,0,0
459,0,0,0
615,1,1,1
643,0,1,1
489.5,0,1,1
433.5,0,0,0
546,1,1,1
512,1,1,1
497.5,0,1,1
531.5,1,1,1
506.5,0,1,1
623,1,1,0
379,0,0,0
495.5,0,1,1
452,1,0,0
504.5,1,1,1
652.5,1,1,0
600,1,1,1
354.5,0,0,0
486,0,1,1
594,1,1,1
557.5,1,1,1
480,0,1,1
578,1,1,1
349.5,0,0,0
565.5,0,1,1
595,1,1,1
492,1,1,1
635.5,1,1,1
474.5,1,0,0
383,0,0,0
392,0,0,0
351,0,0,0
380.5,1,0,0
509.5,1,1,1
511,1,1,1
410.5,0,0,0
532.5,0,1,0
429.5,0,0,0
417,1,0,0
408,0,0,0
545.5,1,1,1
333,0,0,0
437,0,0,0
466,0,0,0
640.5,1,1,1
491,0,1,1
649.5,1,1,1
550.5,1,1,1
393,0,0,0
409.5,0,0,0
657.5,1,1,0
481,0,1,1
611.5,0,1,1
512,1,1,1
